"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 10 20:28:01 GMT 2025","Thu Jul 10 20:28:01 GMT 2025","106","tests","test_notes","TestNotes","","","test_create_note_with_empty_required_field[title-Title must be between 4 and 100 characters]","Unable to create note if any of the required fields are empty"
"passed","Thu Jul 10 20:27:25 GMT 2025","Thu Jul 10 20:27:27 GMT 2025","1474","tests","test_notes","TestNotes","","","test_create_note_with_empty_required_field[category-Category must be one of the categories: Home, Work, Personal]","Unable to create note if any of the required fields are empty"
"passed","Thu Jul 10 20:27:30 GMT 2025","Thu Jul 10 20:27:30 GMT 2025","148","tests","test_notes","TestNotes","","","test_get_note_by_id","Can get the note by note ID for authed user"
"passed","Thu Jul 10 20:27:36 GMT 2025","Thu Jul 10 20:27:36 GMT 2025","237","tests","test_user","TestUser","","","test_create_new_user","Can register a new user"
"passed","Thu Jul 10 20:27:23 GMT 2025","Thu Jul 10 20:27:23 GMT 2025","307","tests","test_notes","TestNotes","","","test_create_note_without_auth_header","Unable to create a note as unauthorized user"
"passed","Thu Jul 10 20:27:47 GMT 2025","Thu Jul 10 20:27:48 GMT 2025","897","tests","test_user","TestUser","","","test_change_password","Can change the password"
"passed","Thu Jul 10 20:27:24 GMT 2025","Thu Jul 10 20:27:25 GMT 2025","913","tests","test_notes","TestNotes","","","test_create_note_with_too_short_or_long_title[long_title]","Unable to create note with a title shorter than 4 symbols or longer than 100 symbols"
"passed","Thu Jul 10 20:27:41 GMT 2025","Thu Jul 10 20:27:41 GMT 2025","116","tests","test_user","TestUser","","","test_login_with_wrong_credentials[email]","Can not login with wrong email or password"
"passed","Thu Jul 10 20:27:35 GMT 2025","Thu Jul 10 20:27:37 GMT 2025","2126","tests","test_user","TestUser","","","test_auth_user","Can login with valid credentials"
"passed","Thu Jul 10 20:27:34 GMT 2025","Thu Jul 10 20:27:34 GMT 2025","2","tests","test_user","TestUser","","","test_create_user_returns_500","Check for 500 internal server error for ""create user"" request"
"passed","Thu Jul 10 20:27:31 GMT 2025","Thu Jul 10 20:27:32 GMT 2025","563","tests","test_notes","TestNotes","","","test_get_all_notes","Can get the list of all notes of the authed user"
"passed","Thu Jul 10 20:27:44 GMT 2025","Thu Jul 10 20:27:44 GMT 2025","255","tests","test_user","TestUser","","","test_update_user","Can update user info for authed user"
"passed","Thu Jul 10 20:27:34 GMT 2025","Thu Jul 10 20:27:34 GMT 2025","81","tests","test_user","TestUser","","","test_create_user_with_too_short_or_long_password[12345]","Can not create user with password that is less than 6 symbols and greater than 30 symbols"
"passed","Thu Jul 10 20:27:35 GMT 2025","Thu Jul 10 20:27:36 GMT 2025","471","tests","test_notes","TestNotes","","","test_delete_note_by_id","Can delete note by its ID for authed user"
"passed","Thu Jul 10 20:27:39 GMT 2025","Thu Jul 10 20:27:40 GMT 2025","731","tests","test_user","TestUser","","","test_login_with_wrong_credentials[password]","Can not login with wrong email or password"
"passed","Thu Jul 10 20:27:34 GMT 2025","Thu Jul 10 20:27:34 GMT 2025","70","tests","test_user","TestUser","","","test_create_user_with_empty_required_field[email-A valid email address is required]","Unable to create user if any of the required fields are empty"
"passed","Thu Jul 10 20:27:29 GMT 2025","Thu Jul 10 20:27:29 GMT 2025","1","tests","test_notes","TestNotes","","","test_create_note_returns_500","Check for 500 internal server error for ""create note"" request"
"passed","Thu Jul 10 20:27:43 GMT 2025","Thu Jul 10 20:27:43 GMT 2025","467","tests","test_user","TestUser","","","test_delete_user","Can delete authed user"
"passed","Thu Jul 10 20:27:45 GMT 2025","Thu Jul 10 20:27:45 GMT 2025","198","tests","test_user","TestUser","","","test_send_password_reset_link","Can send the link to reset the password"
"passed","Thu Jul 10 20:27:34 GMT 2025","Thu Jul 10 20:27:34 GMT 2025","71","tests","test_user","TestUser","","","test_create_user_with_too_short_or_long_password[1234567890123456789012345678900]","Can not create user with password that is less than 6 symbols and greater than 30 symbols"
